ncpr,kappa
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.6
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.21
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.32
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.41
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
-0.08,0.69
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.12
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.31
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.38
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.51
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.62
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
0.0,0.7
